silver          | 26/04/18 21:21:21 INFO MapPartitionsRDD: Removing RDD 7938 from persistence list
silver          | 26/04/18 21:21:21 INFO BlockManager: Removing RDD 7938
silver          | 26/04/18 21:21:21 INFO Snapshot: [tableId=ef6f5bef-ac71-4ac7-a34d-3b24bb1b3f55] DELTA: Compute snapshot for version: 290
silver          | 26/04/18 21:21:21 INFO MemoryStore: Block broadcast_2753 stored as values in memory (estimated size 214.7 KiB, free 126.7 MiB)
silver          | 26/04/18 21:21:21 INFO MemoryStore: Block broadcast_2753_piece0 stored as bytes in memory (estimated size 36.9 KiB, free 126.7 MiB)
silver          | 26/04/18 21:21:21 INFO BlockManagerInfo: Added broadcast_2753_piece0 in memory on 0931fa047f38:46793 (size: 36.9 KiB, free: 135.0 MiB)
silver          | 26/04/18 21:21:21 INFO SparkContext: Created broadcast 2753 from start at <unknown>:0
gold            | 26/04/18 21:21:21 INFO BlockManagerInfo: Added rdd_882_15 in memory on 172.18.0.8:46703 (size: 6.6 KiB, free: 1222.7 MiB)
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Starting task 49.0 in stage 569.0 (TID 2752) (172.18.0.8, executor 7, partition 49, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Finished task 15.0 in stage 569.0 (TID 2751) in 745 ms on 172.18.0.8 (executor 7) (1/50)
gold            | 26/04/18 21:21:22 INFO SparkContext: Starting job: $anonfun$recordDeltaOperationInternal$1 at DatabricksLogging.scala:128
gold            | 26/04/18 21:21:22 INFO DAGScheduler: Got job 187 ($anonfun$recordDeltaOperationInternal$1 at DatabricksLogging.scala:128) with 50 output partitions
gold            | 26/04/18 21:21:22 INFO DAGScheduler: Final stage: ResultStage 572 ($anonfun$recordDeltaOperationInternal$1 at DatabricksLogging.scala:128)
gold            | 26/04/18 21:21:22 INFO DAGScheduler: Parents of final stage: List(ShuffleMapStage 571)
gold            | 26/04/18 21:21:22 INFO DAGScheduler: Missing parents: List()
gold            | 26/04/18 21:21:22 INFO DAGScheduler: Submitting ResultStage 572 (MapPartitionsRDD[890] at $anonfun$recordDeltaOperationInternal$1 at DatabricksLogging.scala:128), which has no missing parents
gold            | 26/04/18 21:21:22 INFO MemoryStore: Block broadcast_386 stored as values in memory (estimated size 759.0 KiB, free 1212.6 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2752_piece0 on 172.18.0.8:32917 in memory (size: 29.3 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2752_piece0 on 172.18.0.7:43221 in memory (size: 29.3 KiB, free: 864.6 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2752_piece0 on 0931fa047f38:46793 in memory (size: 29.3 KiB, free: 135.0 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2752_piece0 on 172.18.0.9:37307 in memory (size: 29.3 KiB, free: 864.7 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2752_piece0 on 172.18.0.6:36531 in memory (size: 29.3 KiB, free: 864.6 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2751_piece0 on 0931fa047f38:46793 in memory (size: 36.9 KiB, free: 135.1 MiB)
gold            | 26/04/18 21:21:22 INFO MemoryStore: Block broadcast_386_piece0 stored as bytes in memory (estimated size 173.2 KiB, free 1212.4 MiB)
gold            | 26/04/18 21:21:22 INFO BlockManagerInfo: Added broadcast_386_piece0 in memory on 518d52ab2023:42557 (size: 173.2 KiB, free: 1221.8 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2751_piece0 on 172.18.0.7:43221 in memory (size: 36.9 KiB, free: 864.6 MiB)
gold            | 26/04/18 21:21:22 INFO SparkContext: Created broadcast 386 from broadcast at DAGScheduler.scala:1585
gold            | 26/04/18 21:21:22 INFO DAGScheduler: Submitting 50 missing tasks from ResultStage 572 (MapPartitionsRDD[890] at $anonfun$recordDeltaOperationInternal$1 at DatabricksLogging.scala:128) (first 15 tasks are for partitions Vector(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14))
gold            | 26/04/18 21:21:22 INFO TaskSchedulerImpl: Adding task set 572.0 with 50 tasks resource profile 0
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2751_piece0 on 172.18.0.6:36531 in memory (size: 36.9 KiB, free: 864.6 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2751_piece0 on 172.18.0.9:37307 in memory (size: 36.9 KiB, free: 864.8 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2750_piece0 on 0931fa047f38:46793 in memory (size: 38.3 KiB, free: 135.1 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_2750_piece0 on 172.18.0.8:32917 in memory (size: 38.3 KiB, free: 864.6 MiB)
gold            | 26/04/18 21:21:22 INFO BlockManagerInfo: Added rdd_878_49 in memory on 172.18.0.8:46703 (size: 8.4 KiB, free: 1222.6 MiB)
gold            | 26/04/18 21:21:22 INFO BlockManagerInfo: Added rdd_882_49 in memory on 172.18.0.8:46703 (size: 7.7 KiB, free: 1222.6 MiB)
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Starting task 15.0 in stage 570.0 (TID 2753) (172.18.0.8, executor 7, partition 15, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Finished task 49.0 in stage 569.0 (TID 2752) in 259 ms on 172.18.0.8 (executor 7) (2/50)
gold            | 26/04/18 21:21:22 INFO BlockManagerInfo: Added broadcast_385_piece0 in memory on 172.18.0.8:46703 (size: 183.2 KiB, free: 1222.5 MiB)
silver          | 26/04/18 21:21:22 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:22 INFO FileSourceStrategy: Pushed Filters: 
silver          | 26/04/18 21:21:22 INFO FileSourceStrategy: Post-Scan Filters: 
silver          | 26/04/18 21:21:22 INFO DataSourceStrategy: Pruning directories with: 
silver          | 26/04/18 21:21:22 INFO FileSourceStrategy: Pushed Filters: 
silver          | 26/04/18 21:21:22 INFO FileSourceStrategy: Post-Scan Filters: 
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Starting task 49.0 in stage 570.0 (TID 2754) (172.18.0.8, executor 7, partition 49, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Finished task 15.0 in stage 570.0 (TID 2753) in 426 ms on 172.18.0.8 (executor 7) (1/50)
gold            | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_383_piece0 on 172.18.0.8:46703 in memory (size: 173.2 KiB, free: 1222.6 MiB)
gold            | 26/04/18 21:21:22 INFO BlockManagerInfo: Removed broadcast_383_piece0 on 518d52ab2023:42557 in memory (size: 173.2 KiB, free: 1222.0 MiB)
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Starting task 0.0 in stage 572.0 (TID 2755) (172.18.0.8, executor 7, partition 0, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:22 INFO TaskSetManager: Finished task 49.0 in stage 570.0 (TID 2754) in 70 ms on 172.18.0.8 (executor 7) (2/50)
gold            | 26/04/18 21:21:22 INFO BlockManagerInfo: Added broadcast_386_piece0 in memory on 172.18.0.8:46703 (size: 173.2 KiB, free: 1222.5 MiB)
silver          | 26/04/18 21:21:22 INFO MemoryStore: Block broadcast_2754 stored as values in memory (estimated size 231.9 KiB, free 127.1 MiB)
silver          | 26/04/18 21:21:22 INFO MemoryStore: Block broadcast_2754_piece0 stored as bytes in memory (estimated size 39.9 KiB, free 127.1 MiB)
gold            | 26/04/18 21:21:22 INFO MapOutputTrackerMasterEndpoint: Asked to send map output locations for shuffle 80 to 172.18.0.8:53998
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Added broadcast_2754_piece0 in memory on 0931fa047f38:46793 (size: 39.9 KiB, free: 135.1 MiB)
silver          | 26/04/18 21:21:22 INFO SparkContext: Created broadcast 2754 from start at <unknown>:0
silver          | 26/04/18 21:21:22 INFO FileSourceScanExec: Planning scan with bin packing, max size: 4194304 bytes, open cost is considered as scanning 4194304 bytes.
silver          | 26/04/18 21:21:22 INFO MemoryStore: Block broadcast_2755 stored as values in memory (estimated size 215.1 KiB, free 126.8 MiB)
silver          | 26/04/18 21:21:22 INFO MemoryStore: Block broadcast_2755_piece0 stored as bytes in memory (estimated size 36.9 KiB, free 126.8 MiB)
silver          | 26/04/18 21:21:22 INFO BlockManagerInfo: Added broadcast_2755_piece0 in memory on 0931fa047f38:46793 (size: 36.9 KiB, free: 135.0 MiB)
silver          | 26/04/18 21:21:22 INFO SparkContext: Created broadcast 2755 from start at <unknown>:0
silver          | 26/04/18 21:21:22 INFO FileSourceScanExec: Planning scan with bin packing, max size: 10508062 bytes, open cost is considered as scanning 4194304 bytes.
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 1.0 in stage 572.0 (TID 2756) (172.18.0.8, executor 7, partition 1, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Finished task 0.0 in stage 572.0 (TID 2755) in 235 ms on 172.18.0.8 (executor 7) (1/50)
gold            | 26/04/18 21:21:23 INFO BlockManagerInfo: Added rdd_878_0 in memory on 172.18.0.9:43305 (size: 5.8 KiB, free: 1223.4 MiB)
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 2.0 in stage 572.0 (TID 2757) (172.18.0.8, executor 7, partition 2, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Finished task 1.0 in stage 572.0 (TID 2756) in 227 ms on 172.18.0.8 (executor 7) (2/50)
silver          | 26/04/18 21:21:23 INFO SparkContext: Starting job: start at <unknown>:0
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Registering RDD 7969 (start at <unknown>:0) as input to shuffle 546
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Registering RDD 7979 (start at <unknown>:0) as input to shuffle 547
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Got job 723 (start at <unknown>:0) with 1 output partitions
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Final stage: ResultStage 1287 (start at <unknown>:0)
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Parents of final stage: List(ShuffleMapStage 1286)
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Missing parents: List(ShuffleMapStage 1286)
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Submitting ShuffleMapStage 1285 (MapPartitionsRDD[7969] at start at <unknown>:0), which has no missing parents
silver          | 26/04/18 21:21:23 INFO MemoryStore: Block broadcast_2756 stored as values in memory (estimated size 242.2 KiB, free 126.6 MiB)
silver          | 26/04/18 21:21:23 INFO MemoryStore: Block broadcast_2756_piece0 stored as bytes in memory (estimated size 62.3 KiB, free 126.5 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2756_piece0 in memory on 0931fa047f38:46793 (size: 62.3 KiB, free: 135.0 MiB)
silver          | 26/04/18 21:21:23 INFO SparkContext: Created broadcast 2756 from broadcast at DAGScheduler.scala:1585
silver          | 26/04/18 21:21:23 INFO DAGScheduler: Submitting 5 missing tasks from ShuffleMapStage 1285 (MapPartitionsRDD[7969] at start at <unknown>:0) (first 15 tasks are for partitions Vector(0, 1, 2, 3, 4))
silver          | 26/04/18 21:21:23 INFO TaskSchedulerImpl: Adding task set 1285.0 with 5 tasks resource profile 0
silver          | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 0.0 in stage 1285.0 (TID 13278) (172.18.0.7, executor 13, partition 0, PROCESS_LOCAL, 8798 bytes) 
silver          | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 1.0 in stage 1285.0 (TID 13279) (172.18.0.9, executor 15, partition 1, PROCESS_LOCAL, 9108 bytes) 
silver          | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 2.0 in stage 1285.0 (TID 13280) (172.18.0.8, executor 14, partition 2, PROCESS_LOCAL, 9108 bytes) 
silver          | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 3.0 in stage 1285.0 (TID 13281) (172.18.0.6, executor 16, partition 3, PROCESS_LOCAL, 9108 bytes) 
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2756_piece0 in memory on 172.18.0.6:36531 (size: 62.3 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2756_piece0 in memory on 172.18.0.7:43221 (size: 62.3 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2756_piece0 in memory on 172.18.0.8:32917 (size: 62.3 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2754_piece0 in memory on 172.18.0.7:43221 (size: 39.9 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2756_piece0 in memory on 172.18.0.9:37307 (size: 62.3 KiB, free: 864.7 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2755_piece0 in memory on 172.18.0.6:36531 (size: 36.9 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2755_piece0 in memory on 172.18.0.8:32917 (size: 36.9 KiB, free: 864.5 MiB)
silver          | 26/04/18 21:21:23 INFO BlockManagerInfo: Added broadcast_2755_piece0 in memory on 172.18.0.9:37307 (size: 36.9 KiB, free: 864.7 MiB)
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 3.0 in stage 572.0 (TID 2758) (172.18.0.8, executor 7, partition 3, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Finished task 2.0 in stage 572.0 (TID 2757) in 384 ms on 172.18.0.8 (executor 7) (3/50)
silver          | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 4.0 in stage 1285.0 (TID 13282) (172.18.0.6, executor 16, partition 4, PROCESS_LOCAL, 8784 bytes) 
silver          | 26/04/18 21:21:23 INFO TaskSetManager: Finished task 3.0 in stage 1285.0 (TID 13281) in 521 ms on 172.18.0.6 (executor 16) (1/5)
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Starting task 4.0 in stage 572.0 (TID 2759) (172.18.0.8, executor 7, partition 4, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:23 INFO TaskSetManager: Finished task 3.0 in stage 572.0 (TID 2758) in 273 ms on 172.18.0.8 (executor 7) (4/50)
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 2.0 in stage 1285.0 (TID 13280) in 692 ms on 172.18.0.8 (executor 14) (2/5)
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 4.0 in stage 1285.0 (TID 13282) in 176 ms on 172.18.0.6 (executor 16) (3/5)
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 1.0 in stage 1285.0 (TID 13279) in 768 ms on 172.18.0.9 (executor 15) (4/5)
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 4.0 in stage 572.0 (TID 2759) in 320 ms on 172.18.0.8 (executor 7) (5/50)
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 5.0 in stage 572.0 (TID 2760) (172.18.0.8, executor 7, partition 5, NODE_LOCAL, 8029 bytes) 
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 0.0 in stage 1285.0 (TID 13278) in 1024 ms on 172.18.0.7 (executor 13) (5/5)
silver          | 26/04/18 21:21:24 INFO TaskSchedulerImpl: Removed TaskSet 1285.0, whose tasks have all completed, from pool 
silver          | 26/04/18 21:21:24 INFO DAGScheduler: ShuffleMapStage 1285 (start at <unknown>:0) finished in 1.067 s
silver          | 26/04/18 21:21:24 INFO DAGScheduler: looking for newly runnable stages
silver          | 26/04/18 21:21:24 INFO DAGScheduler: running: Set()
silver          | 26/04/18 21:21:24 INFO DAGScheduler: waiting: Set(ShuffleMapStage 1286, ResultStage 1287)
silver          | 26/04/18 21:21:24 INFO DAGScheduler: failed: Set()
silver          | 26/04/18 21:21:24 INFO DAGScheduler: Submitting ShuffleMapStage 1286 (MapPartitionsRDD[7979] at start at <unknown>:0), which has no missing parents
silver          | 26/04/18 21:21:24 INFO MemoryStore: Block broadcast_2757 stored as values in memory (estimated size 609.7 KiB, free 125.9 MiB)
silver          | 26/04/18 21:21:24 INFO MemoryStore: Block broadcast_2757_piece0 stored as bytes in memory (estimated size 142.7 KiB, free 125.8 MiB)
silver          | 26/04/18 21:21:24 INFO BlockManagerInfo: Added broadcast_2757_piece0 in memory on 0931fa047f38:46793 (size: 142.7 KiB, free: 134.8 MiB)
silver          | 26/04/18 21:21:24 INFO SparkContext: Created broadcast 2757 from broadcast at DAGScheduler.scala:1585
silver          | 26/04/18 21:21:24 INFO DAGScheduler: Submitting 50 missing tasks from ShuffleMapStage 1286 (MapPartitionsRDD[7979] at start at <unknown>:0) (first 15 tasks are for partitions Vector(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14))
silver          | 26/04/18 21:21:24 INFO TaskSchedulerImpl: Adding task set 1286.0 with 50 tasks resource profile 0
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 0.0 in stage 1286.0 (TID 13283) (172.18.0.7, executor 13, partition 0, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 15.0 in stage 1286.0 (TID 13284) (172.18.0.6, executor 16, partition 15, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:24 INFO BlockManagerInfo: Added broadcast_2757_piece0 in memory on 172.18.0.7:43221 (size: 142.7 KiB, free: 864.4 MiB)
silver          | 26/04/18 21:21:24 INFO BlockManagerInfo: Added broadcast_2757_piece0 in memory on 172.18.0.6:36531 (size: 142.7 KiB, free: 864.4 MiB)
silver          | 26/04/18 21:21:24 INFO MapOutputTrackerMasterEndpoint: Asked to send map output locations for shuffle 546 to 172.18.0.7:51126
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 6.0 in stage 572.0 (TID 2761) (172.18.0.8, executor 7, partition 6, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 5.0 in stage 572.0 (TID 2760) in 261 ms on 172.18.0.8 (executor 7) (6/50)
silver          | 26/04/18 21:21:24 INFO MapOutputTrackerMasterEndpoint: Asked to send map output locations for shuffle 546 to 172.18.0.6:45226
silver          | 26/04/18 21:21:24 INFO BlockManagerInfo: Added rdd_7976_0 in memory on 172.18.0.7:43221 (size: 5.8 KiB, free: 864.4 MiB)
silver          | 26/04/18 21:21:24 INFO BlockManagerInfo: Added rdd_7976_15 in memory on 172.18.0.6:36531 (size: 7.4 KiB, free: 864.3 MiB)
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 15.0 in stage 1286.0 (TID 13284) in 265 ms on 172.18.0.6 (executor 16) (1/50)
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 1.0 in stage 1286.0 (TID 13285) (172.18.0.7, executor 13, partition 1, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 0.0 in stage 1286.0 (TID 13283) in 278 ms on 172.18.0.7 (executor 13) (2/50)
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 7.0 in stage 572.0 (TID 2762) (172.18.0.8, executor 7, partition 7, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 6.0 in stage 572.0 (TID 2761) in 254 ms on 172.18.0.8 (executor 7) (7/50)
gold            | 26/04/18 21:21:24 INFO BlockManagerInfo: Added rdd_882_0 in memory on 172.18.0.9:43305 (size: 5.2 KiB, free: 1223.4 MiB)
silver          | 26/04/18 21:21:24 INFO BlockManagerInfo: Added rdd_7976_1 in memory on 172.18.0.7:43221 (size: 6.4 KiB, free: 864.3 MiB)
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 2.0 in stage 1286.0 (TID 13286) (172.18.0.7, executor 13, partition 2, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 1.0 in stage 1286.0 (TID 13285) in 145 ms on 172.18.0.7 (executor 13) (3/50)
silver          | 26/04/18 21:21:24 INFO BlockManagerInfo: Added rdd_7976_2 in memory on 172.18.0.7:43221 (size: 10.6 KiB, free: 864.3 MiB)
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 8.0 in stage 572.0 (TID 2763) (172.18.0.8, executor 7, partition 8, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 7.0 in stage 572.0 (TID 2762) in 171 ms on 172.18.0.8 (executor 7) (8/50)
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Starting task 3.0 in stage 1286.0 (TID 13287) (172.18.0.7, executor 13, partition 3, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:24 INFO TaskSetManager: Finished task 2.0 in stage 1286.0 (TID 13286) in 172 ms on 172.18.0.7 (executor 13) (4/50)
silver          | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_7976_3 in memory on 172.18.0.7:43221 (size: 11.4 KiB, free: 864.3 MiB)
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 1.0 in stage 569.0 (TID 2764) (172.18.0.8, executor 7, partition 1, ANY, 8029 bytes) 
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 8.0 in stage 572.0 (TID 2763) in 174 ms on 172.18.0.8 (executor 7) (9/50)
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 2.0 in stage 569.0 (TID 2765) (172.18.0.9, executor 8, partition 2, NODE_LOCAL, 8029 bytes) 
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 0.0 in stage 569.0 (TID 2735) in 6856 ms on 172.18.0.9 (executor 8) (3/50)
silver          | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 4.0 in stage 1286.0 (TID 13288) (172.18.0.7, executor 13, partition 4, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 3.0 in stage 1286.0 (TID 13287) in 156 ms on 172.18.0.7 (executor 13) (5/50)
silver          | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_7976_4 in memory on 172.18.0.7:43221 (size: 14.6 KiB, free: 864.3 MiB)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_878_1 in memory on 172.18.0.8:46703 (size: 6.4 KiB, free: 1222.5 MiB)
silver          | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 5.0 in stage 1286.0 (TID 13289) (172.18.0.7, executor 13, partition 5, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 4.0 in stage 1286.0 (TID 13288) in 130 ms on 172.18.0.7 (executor 13) (6/50)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_882_1 in memory on 172.18.0.8:46703 (size: 5.8 KiB, free: 1222.5 MiB)
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 3.0 in stage 569.0 (TID 2766) (172.18.0.8, executor 7, partition 3, ANY, 8029 bytes) 
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 1.0 in stage 569.0 (TID 2764) in 269 ms on 172.18.0.8 (executor 7) (4/50)
silver          | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_7976_5 in memory on 172.18.0.7:43221 (size: 8.5 KiB, free: 864.3 MiB)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_878_3 in memory on 172.18.0.8:46703 (size: 11.4 KiB, free: 1222.4 MiB)
spark-master    | 26/04/18 21:21:25 INFO Master: Application app-20260418184455-0005 requested executors: Map(Profile: id = 0, executor resources: cores -> name: cores, amount: 1, script: , vendor: ,memory -> name: memory, amount: 1536, script: , vendor: ,offHeap -> name: offHeap, amount: 0, script: , vendor: , task resources: cpus -> name: cpus, amount: 1.0 -> 4).
spark-master    | 26/04/18 21:21:25 INFO Master: Start scheduling for app app-20260418184455-0005 with rpId: 0
spark-master    | 26/04/18 21:21:25 INFO Master: Start scheduling for app app-20260418184455-0006 with rpId: 0
spark-master    | 26/04/18 21:21:25 INFO Master: Start scheduling for app app-20260418210123-0012 with rpId: 0
silver          | 26/04/18 21:21:25 INFO ExecutorAllocationManager: Requesting 4 new executors because tasks are backlogged (new desired total will be 4 for resource profile id: 0)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_882_3 in memory on 172.18.0.8:46703 (size: 9.8 KiB, free: 1222.4 MiB)
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 4.0 in stage 569.0 (TID 2767) (172.18.0.8, executor 7, partition 4, ANY, 8029 bytes) 
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 3.0 in stage 569.0 (TID 2766) in 170 ms on 172.18.0.8 (executor 7) (5/50)
silver          | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 6.0 in stage 1286.0 (TID 13290) (172.18.0.7, executor 13, partition 6, NODE_LOCAL, 8018 bytes) 
silver          | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 5.0 in stage 1286.0 (TID 13289) in 251 ms on 172.18.0.7 (executor 13) (7/50)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_878_4 in memory on 172.18.0.8:46703 (size: 14.6 KiB, free: 1222.4 MiB)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_882_4 in memory on 172.18.0.8:46703 (size: 13.3 KiB, free: 1222.4 MiB)
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 5.0 in stage 569.0 (TID 2768) (172.18.0.8, executor 7, partition 5, ANY, 8029 bytes) 
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 4.0 in stage 569.0 (TID 2767) in 147 ms on 172.18.0.8 (executor 7) (6/50)
silver          | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_7976_6 in memory on 172.18.0.7:43221 (size: 10.3 KiB, free: 864.3 MiB)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_878_2 in memory on 172.18.0.9:43305 (size: 10.6 KiB, free: 1223.4 MiB)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_878_5 in memory on 172.18.0.8:46703 (size: 8.5 KiB, free: 1222.4 MiB)
gold            | 26/04/18 21:21:25 INFO BlockManagerInfo: Added rdd_882_5 in memory on 172.18.0.8:46703 (size: 8.2 KiB, free: 1222.4 MiB)
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Starting task 6.0 in stage 569.0 (TID 2769) (172.18.0.8, executor 7, partition 6, ANY, 8029 bytes) 
gold            | 26/04/18 21:21:25 INFO TaskSetManager: Finished task 5.0 in stage 569.0 (TID 2768) in 298 ms on 172.18.0.8 (executor 7) (7/50)
gold            | 26/04/18 21:21:26 INFO BlockManagerInfo: Added rdd_878_6 in memory on 172.18.0.8:46703 (size: 10.3 KiB, free: 1222.4 MiB)
gold            | 26/04/18 21:21:26 INFO BlockManagerInfo: Added rdd_882_6 in memory on 172.18.0.8:46703 (size: 8.4 KiB, free: 1222.4 MiB)
